id,voterID,firstName,middleName,lastName,gender,dateOfBirth,residentUnitNumber,residentStreetNumber,residentSuburb,residentPostCode,residentState ,postalUnitNumber,postalStreetNumber,postalStreetName ,postalSuburb,postalPostCode,postalState,daytimePhone ,mobile,emailAddress,divisionName
MISS,864,Sydney,Anny,Shelton,Female,2/06/2006,7,8th Floor,Chadstone,87,WA,47,48,PO Box 35599,Chadstone,337,VIC,8016108883,6329543393,asheltonnz@bbc.co.uk,North Sydney
MISS,865,Robinet,Amy,Gait,Non-binary,27/05/1999,3,Apt 350,Chadstone,562,NSW,87,84,7th Floor,Glen Waverley,149,QLD,9235404840,1208396003,agaito0@dedecms.com,Pearce
MR,866,Stacey,Friederike,Baptiste,Female,23/07/1993,9,Apt 1565,Chadstone,282,ACT,30,82,Suite 31,Chadstone,497,NT,6138759610,6131511672,fbaptisteo1@pcworld.com,Hotham
MR,867,Teodoro,Kelvin,Braunle,Male,5/08/1990,7,Apt 137,Chadstone,978,VIC,36,83,Apt 358,Glen Waverley,667,VIC,2427402625,5781541793,kbraunleo2@toplist.cz,Durack
MISS,868,Sadye,Joceline,Spottiswoode,Female,13/09/1975,12,Apt 116,Chadstone,432,ACT,26,48,Suite 32,Chadstone,849,QLD,4654658725,9988686920,jspottiswoodeo3@columbia.edu,Hughes
MR,869,Cherie,Zitella,Pepler,Genderqueer,11/10/1993,9,17th Floor,Chadstone,743,VIC,10,70,Room 1436,Chadstone,196,TA,3746893199,1801106208,zpeplero4@who.int,Petrie
MISS,870,Cassius,Vin,Breazeall,Male,20/06/1989,11,Room 1513,Chadstone,818,NSW,75,74,Apt 534,Chadstone,509,WA,1631593626,4211373828,vbreazeallo5@about.com,Werriwa
MR,871,Kathrine,Jobina,Mullan,Female,4/01/1962,11,Apt 1554,Chadstone,937,NSW,13,91,Suite 95,Chadstone,887,QLD,6342051527,6583479781,jmullano6@php.net,Dawson
MR,872,Samara,Ajay,Mayze,Female,2/02/1970,1,Apt 970,Chadstone,459,QLD,5,38,PO Box 38184,Chadstone,264,TA,8048624920,6726126848,amayzeo7@ebay.com,Lingiari
MR,873,Cora,Rita,Boykett,Female,9/11/1987,2,Room 15,Chadstone,87,WA,22,53,18th Floor,Glen Waverley,628,QLD,7836979820,7905765045,rboyketto8@eventbrite.com,Aston
MR,874,Valry,Joanne,Oglesbee,Female,23/08/1997,10,PO Box 70266,Chadstone,626,WA,66,49,Apt 721,Glen Waverley,297,QLD,9887401983,1827268000,joglesbeeo9@census.gov,Reid
MISS,875,Huntley,Sauncho,Ponder,Male,2/05/1993,11,PO Box 66009,Chadstone,692,ACT,90,1,Apt 1385,Glen Waverley,624,TA,2121320675,9198468161,sponderoa@list-manage.com,Tangney
MR,876,Randi,Nickola,Langland,Male,20/04/1998,10,Apt 987,Chadstone,197,NT,2,89,Apt 1936,Glen Waverley,942,TA,2336138536,6377152550,nlanglandob@hud.gov,Rankin
MR,877,Dario,Carl,Gatherer,Male,26/06/1971,2,Room 1349,Chadstone,649,SA,23,17,Apt 916,Glen Waverley,483,QLD,3649389940,9655361819,cgathereroc@topsy.com,Isaacs
MISS,878,Ly,Irwin,Sweetmore,Male,18/08/1962,12,Room 358,Chadstone,650,VIC,83,68,Suite 10,Glen Waverley,197,NSW,8247443595,9035393641,isweetmoreod@state.gov,Aston
MR,879,Zach,Culley,Chatteris,Male,7/10/2004,10,15th Floor,Chadstone,756,ACT,41,9,Apt 1222,Glen Waverley,455,QLD,8956052043,3959284174,cchatterisoe@google.ru,Gilmore
MISS,880,Schuyler,Arnuad,Scobie,Male,18/09/2000,9,Room 577,Chadstone,165,SA,34,46,Room 1503,Glen Waverley,800,SA,5929765846,1572152071,ascobieof@goo.gl,Barker
MR,881,Niven,Berkie,Moloney,Male,2/02/1981,9,9th Floor,Chadstone,516,VIC,68,16,Suite 80,Chadstone,174,WA,4766122795,2223600828,bmoloneyog@histats.com,Chisholm
MISS,882,Corilla,Felisha,Neave,Genderqueer,5/12/1999,4,13th Floor,Chadstone,552,NT,73,91,13th Floor,Glen Waverley,975,NSW,4758771369,9501990776,fneaveoh@mapy.cz,Herbert
MISS,883,Merola,Shayla,Sargent,Polygender,3/02/1963,3,11th Floor,Chadstone,272,QLD,64,23,18th Floor,Glen Waverley,583,TA,5578944859,9194460336,ssargentoi@biblegateway.com,Parkes
MISS,884,Maurene,Adoree,Cordsen,Female,4/12/1988,6,PO Box 56146,Chadstone,485,VIC,36,84,Apt 224,Glen Waverley,590,NT,3726324045,6391476105,acordsenoj@4shared.com,Grey
MISS,885,Laurens,Henriette,Kimbley,Genderfluid,27/02/1975,8,Apt 1258,Chadstone,665,WA,26,97,Room 1518,Chadstone,959,QLD,5868167327,6672179875,hkimbleyok@imgur.com,Sturt
MISS,886,Gerladina,Amandy,Beddis,Female,27/04/1974,8,16th Floor,Chadstone,458,VIC,42,3,PO Box 76384,Glen Waverley,322,TA,9646319645,7053498458,abeddisol@wired.com,Solomon
MISS,887,Geordie,Hugibert,Vedenichev,Male,15/08/2001,2,Suite 67,Chadstone,885,VIC,15,14,PO Box 94187,Glen Waverley,422,WA,1251492057,6443977638,hvedenichevom@blogger.com,Hume
MR,888,Edyth,Merline,Edgar,Female,5/10/2003,11,9th Floor,Chadstone,654,NT,64,64,Apt 164,Glen Waverley,781,SA,7702122639,4378233596,medgaron@bigcartel.com,Kennedy
MISS,889,Corney,Sayres,Keady,Male,28/04/1988,5,Room 280,Chadstone,90,QLD,50,31,Room 1615,Chadstone,738,ACT,5121430549,7936561160,skeadyoo@technorati.com,Pearce
MR,890,Anabelle,Nissa,Widmore,Female,22/11/1962,4,18th Floor,Chadstone,727,TA,65,17,PO Box 92091,Glen Waverley,698,VIC,6801074038,3677988870,nwidmoreop@printfriendly.com,Lindsay
MISS,891,Richardo,Vanya,Bartozzi,Male,10/09/2006,6,Room 368,Chadstone,326,NT,6,47,PO Box 47665,Glen Waverley,194,WA,6455812168,6525817265,vbartozzioq@moonfruit.com,Braddon
MISS,892,Torie,Papagena,Keightley,Female,13/11/1994,3,1st Floor,Chadstone,75,TA,33,35,Apt 544,Chadstone,755,TA,2307369942,2832782346,pkeightleyor@guardian.co.uk,Isaacs
MISS,893,Donny,Pauly,Dowson,Female,11/03/1964,4,Room 185,Chadstone,379,NSW,23,74,Apt 58,Glen Waverley,101,QLD,7664077302,3281854234,pdowsonos@bing.com,Fowler
MISS,894,Debbi,Roxie,Sleaford,Female,18/11/1993,8,6th Floor,Chadstone,512,QLD,93,55,10th Floor,Glen Waverley,61,WA,7097563565,4452729506,rsleafordot@theglobeandmail.com,Moreton
MR,895,Petey,Jud,Upex,Male,15/08/2006,2,Room 915,Chadstone,398,WA,65,100,PO Box 44076,Glen Waverley,834,TA,3743999819,8891174421,jupexou@apache.org,Hume
MR,896,Dorise,Raffarty,Pounder,Genderfluid,2/11/1963,6,Room 187,Chadstone,401,WA,43,57,20th Floor,Chadstone,617,ACT,7631419250,5961677693,rpounderov@ft.com,Spence
MR,897,Hilario,Dennie,Gittens,Male,24/06/1983,11,Suite 62,Chadstone,984,VIC,83,84,Suite 57,Chadstone,801,TA,3295565977,5127534778,dgittensow@seesaa.net,North Sydney
MR,898,Elbertina,Euphemia,Chessun,Female,26/04/1991,11,Apt 1572,Chadstone,427,VIC,4,81,Suite 94,Chadstone,498,VIC,5505417544,9254510304,echessunox@themeforest.net,Dunkley
MISS,899,Lilla,Marja,Dmiterko,Female,30/01/1970,4,PO Box 78805,Chadstone,208,VIC,19,28,18th Floor,Glen Waverley,783,VIC,5372884976,7346458778,mdmiterkooy@slate.com,Herbert
MR,900,Colas,Eduard,Hirtz,Male,15/10/2005,8,Apt 757,Chadstone,131,WA,54,82,Room 1802,Glen Waverley,272,NT,6859838631,1759547726,ehirtzoz@cnn.com,Sydney
MR,901,Eugene,Kiley,Foreman,Male,2/09/2002,10,Apt 1704,Chadstone,483,TA,81,51,PO Box 45636,Glen Waverley,494,NT,7022015301,4979547508,kforemanp0@china.com.cn,Wills
MISS,902,Gerome,Olivero,Curlis,Male,8/04/1998,12,Suite 40,Chadstone,728,SA,12,85,Apt 129,Chadstone,436,VIC,7799730791,8184814599,ocurlisp1@prlog.org,Higgins
MISS,903,Cornie,Patsy,Strange,Male,21/05/1993,8,7th Floor,Chadstone,749,TA,89,36,Room 942,Chadstone,948,VIC,4851122306,8321503237,pstrangep2@archive.org,Newcastle
MR,904,Roseann,Dania,Hanning,Female,25/12/1981,8,PO Box 5127,Chadstone,233,ACT,55,30,Apt 1722,Chadstone,341,ACT,8222450724,1087648560,dhanningp3@google.pl,Dobell
MR,905,Agnella,Lynette,Fritche,Polygender,11/01/1995,7,PO Box 16949,Chadstone,989,ACT,68,85,20th Floor,Chadstone,386,SA,5403414178,2287858145,lfritchep4@google.nl,Hawke
MR,906,Orton,Eduardo,Ferrelli,Male,14/09/1971,5,19th Floor,Chadstone,360,NT,98,55,Suite 60,Chadstone,708,TA,5379259822,4208740520,eferrellip5@java.com,Dawson
MR,907,Patricio,Willy,Crewther,Male,3/11/2000,3,Apt 1940,Chadstone,455,VIC,16,11,Apt 1299,Glen Waverley,810,TA,9577476726,2228746069,wcrewtherp6@stanford.edu,Riverina
MISS,908,Joycelin,Magdaia,Longfellow,Female,6/01/1993,2,Suite 80,Chadstone,563,VIC,21,22,1st Floor,Chadstone,441,ACT,6837725022,6726071872,mlongfellowp7@nationalgeographic.com,Oxley
MR,909,Carey,Hirsch,Fishleigh,Male,28/09/1960,4,Apt 698,Chadstone,579,TA,74,10,Room 98,Glen Waverley,418,SA,4028569403,6199109650,hfishleighp8@sitemeter.com,Spence
MISS,910,Wake,Reinaldo,Kealy,Male,14/01/1984,3,Suite 25,Chadstone,118,QLD,44,82,Suite 15,Chadstone,82,ACT,8209709784,2425156958,rkealyp9@sfgate.com,Hughes
MISS,911,Carleen,Maura,Kimbrey,Female,31/12/2000,6,Suite 82,Chadstone,725,ACT,19,2,PO Box 21062,Chadstone,215,WA,4831800739,5203218230,mkimbreypa@ow.ly,Sturt
MR,912,Temple,Amory,David,Male,19/02/1984,6,PO Box 48054,Chadstone,88,TA,46,91,14th Floor,Chadstone,293,VIC,5083404308,8996346174,adavidpb@istockphoto.com,Grey
MR,913,Jeffie,Germain,Lunbech,Male,4/05/1998,3,PO Box 88329,Chadstone,427,NSW,5,82,Room 1244,Chadstone,132,NSW,8541429344,9892875572,glunbechpc@china.com.cn,Griffith
MR,914,Albrecht,Marcel,Egle,Male,20/08/1974,1,Room 1978,Chadstone,216,NSW,39,99,Room 550,Chadstone,548,NSW,8819309606,8877611660,meglepd@biblegateway.com,Maranoa
MR,915,Yance,Bartlett,Woodruffe,Male,11/01/1973,5,PO Box 7157,Chadstone,467,TA,84,92,Suite 5,Chadstone,57,QLD,9924152477,4931160274,bwoodruffepe@biblegateway.com,New England
MR,916,Margaret,Maitilde,Luchelli,Female,19/12/1963,8,PO Box 7879,Chadstone,735,NSW,27,82,Suite 58,Chadstone,606,NSW,7604954324,6145510424,mluchellipf@arizona.edu,Maribyrnong
MISS,917,Niven,Magnum,Stenton,Male,17/06/1987,5,PO Box 10461,Chadstone,304,WA,27,82,Apt 246,Chadstone,43,NSW,9551728254,7579438598,mstentonpg@newsvine.com,Gellibrand
MR,918,Sherm,Morgun,Chrippes,Male,19/02/1994,11,17th Floor,Chadstone,363,VIC,1,6,Suite 75,Chadstone,287,NT,7155137445,8868595104,mchrippesph@shinystat.com,Bonner
MISS,919,Orly,Perri,Andreone,Female,21/10/1997,6,14th Floor,Chadstone,934,TA,59,69,5th Floor,Glen Waverley,826,TA,6889185729,5591399803,pandreonepi@stanford.edu,Petrie
MISS,920,Gracie,Rubina,Duckerin,Female,13/05/1968,5,Suite 17,Chadstone,91,NT,73,87,Apt 270,Chadstone,636,NSW,3721635173,5631024411,rduckerinpj@abc.net.au,Swan
MR,921,Flint,Lindsay,Ludee,Agender,11/05/1986,12,Apt 683,Chadstone,459,NSW,69,22,Apt 647,Glen Waverley,961,NT,6402433887,5727955623,lludeepk@cnet.com,Leichhardt
MISS,922,Haskell,Anallise,Gatheridge,Genderfluid,17/03/2004,2,Suite 51,Chadstone,277,NT,41,20,Apt 958,Chadstone,941,SA,6124214246,6389625934,agatheridgepl@independent.co.uk,Parramatta
MISS,923,Colet,Wes,Goodhall,Male,8/07/1991,6,PO Box 99967,Chadstone,434,QLD,3,99,PO Box 50149,Glen Waverley,643,VIC,6379731555,4807331588,wgoodhallpm@qq.com,Tangney
MISS,924,Correna,Dena,Papierz,Agender,7/10/1980,5,PO Box 70733,Chadstone,601,TA,40,28,Suite 81,Chadstone,526,VIC,5727481021,6027046152,dpapierzpn@artisteer.com,Shortland
MISS,925,Sherman,Norry,MacCroary,Male,23/03/1978,10,PO Box 17780,Chadstone,668,VIC,82,95,Room 794,Chadstone,840,TA,8479917757,2438220857,nmaccroarypo@gov.uk,Swan
