title,voterID,firstName,middleName,lastName,gender,dateOfBirth,residentUnitNumber,residentStreetNumber,residentSuburb,residentPostCode,residentState ,postalUnitNumber,postalStreetNumber,postalStreetName ,postalSuburb,postalPostCode,postalState,daytimePhone ,mobile,emailAddress,divisionName,residentStreetName
MR,855,Halie,Mitzi,Crumb,Bigender,1970/07/25,8,17th Floor,Chadstone,30,SA,94,5,Apt 1623,Chadstone,455,NSW,5503371046,5216608926,mcrumbnq@adobe.com,Wentworth,68 Blaine Park
MR,856,Cedric,Jamal,Woodrup,Male,2005/07/11,5,Room 605,Chadstone,56,WA,60,74,Apt 1288,Glen Waverley,61,QLD,8119340097,3621444452,jwoodrupnr@nasa.gov,Scullin,845 Thierer Pass
MISS,857,Reiko,Cherri,Lammers,Female,1970/06/29,12,PO Box 25784,Chadstone,68,SA,55,16,PO Box 23504,Glen Waverley,52,VIC,5233734512,8554273658,clammersns@yellowbook.com,Hawke,35 Bayside Avenue
MR,858,Elyse,Tory,Gillbard,Female,1987/06/08,12,Room 1714,Chadstone,78,NT,31,73,7th Floor,Glen Waverley,275,QLD,9096886169,6153388758,tgillbardnt@ovh.net,Braddon,795 Center Avenue
MR,859,Candice,Audrye,Sueter,Female,1973/07/19,3,6th Floor,Chadstone,92,TA,82,83,9th Floor,Glen Waverley,105,QLD,7655963478,9509476396,asueternu@addthis.com,Fairfax,44803 Clyde Gallagher Lane
MISS,860,Shepherd,Wadsworth,Daughtrey,Male,2006/02/08,11,PO Box 57277,Chadstone,60,VIC,61,17,Apt 1999,Chadstone,807,TA,3833173791,4124299123,wdaughtreynv@salon.com,Banks,3422 Schmedeman Pass
MR,861,Orel,Jackie,Elloy,Female,1992/12/03,1,PO Box 49616,Chadstone,76,VIC,99,52,Apt 1737,Chadstone,406,VIC,9447691934,7952703973,jelloynw@networksolutions.com,Leichhardt,10753 Mitchell Crossing
MR,862,Breanne,Karie,MacPharlain,Female,1994/04/28,3,Room 1790,Chadstone,69,TA,51,59,PO Box 69237,Chadstone,89,WA,8036048771,9019889162,kmacpharlainnx@intel.com,Cook,3148 Marquette Trail
MISS,863,Pierre,Early,Joul,Male,1989/09/26,7,Suite 13,Chadstone,31,QLD,28,13,PO Box 18616,Glen Waverley,868,ACT,2544389702,1476151584,ejoulny@51.la,Fowler,03879 Spenser Point
MISS,864,Kyrstin,Meredithe,Smaridge,Female,1977/03/17,2,PO Box 21716,Chadstone,28,WA,8,38,Suite 1,Glen Waverley,114,ACT,1366984873,5554500022,msmaridgenz@tinyurl.com,Richmond,1 American Ash Lane
MISS,865,Mehetabel,Ford,Doe,Bigender,1968/10/19,6,8th Floor,Chadstone,32,WA,2,23,Apt 1147,Chadstone,339,TA,1748177889,2082719645,fdoeo0@reuters.com,Lilley,181 Dryden Avenue
MR,866,Fayina,Tara,Buckthorpe,Female,1973/03/19,10,Room 1716,Chadstone,6,TA,73,41,PO Box 31180,Chadstone,454,WA,2957563880,3606234513,tbuckthorpeo1@pen.io,Scullin,5 Texas Crossing
MISS,867,Giusto,Homer,Cecere,Male,1987/04/18,11,Suite 7,Chadstone,30,QLD,42,54,Suite 34,Chadstone,347,SA,2513185190,9899583496,hcecereo2@hhs.gov,Fadden,68 Mesta Trail
MISS,868,Larisa,Lilas,Keeting,Female,1988/12/11,5,Room 292,Chadstone,93,NT,68,44,4th Floor,Chadstone,680,VIC,4371761453,3049381061,lkeetingo3@imdb.com,Corio,93418 7th Way
MISS,869,Martha,Gunilla,Soans,Female,1995/02/26,1,3rd Floor,Chadstone,43,NSW,20,73,1st Floor,Chadstone,902,SA,7972792315,1477103546,gsoanso4@webnode.com,Oxley,08 Columbus Terrace
MR,870,Terrie,Ginnifer,Walkey,Female,1993/09/28,9,13th Floor,Chadstone,46,VIC,25,83,Suite 99,Glen Waverley,216,VIC,2414037880,4113669322,gwalkeyo5@sphinn.com,Griffith,698 Burning Wood Avenue
MISS,871,Elladine,Thor,Elijah,Non-binary,1989/02/11,9,Apt 1431,Chadstone,52,SA,41,90,7th Floor,Glen Waverley,304,TA,8906666882,8562507910,telijaho6@hp.com,Werriwa,57 Farragut Circle
MR,872,Nessie,Daniela,Becarra,Bigender,1984/05/15,9,3rd Floor,Chadstone,64,TA,37,11,8th Floor,Glen Waverley,608,VIC,1068337266,4194421691,dbecarrao7@illinois.edu,Corio,03 Florence Park
MR,873,Candra,Delphinia,Mauvin,Female,1963/06/17,5,Apt 1467,Chadstone,74,NT,12,72,18th Floor,Chadstone,554,TA,7077330505,5581682670,dmauvino8@1688.com,Sturt,534 Mcbride Terrace
MISS,874,Bradan,Eduardo,Daelman,Male,1980/06/30,9,Suite 77,Chadstone,76,NSW,98,17,PO Box 31342,Glen Waverley,264,WA,7934855321,5224245214,edaelmano9@hugedomains.com,Bendigo,3985 Farragut Parkway
MISS,875,Milt,Kelly,Prandini,Male,2000/01/20,9,10th Floor,Chadstone,70,WA,43,16,Suite 25,Chadstone,55,VIC,5707792575,1521138315,kprandinioa@ebay.com,Richmond,48 Kropf Road
MR,876,Henrie,Donella,Gaiford,Female,1988/06/01,2,Room 27,Chadstone,16,SA,53,41,Apt 599,Chadstone,88,VIC,2107678389,8156311480,dgaifordob@ycombinator.com,Berowra,157 Chinook Pass
MISS,877,Dorothee,Daffi,Theurer,Female,1987/02/16,7,Room 469,Chadstone,59,TA,5,88,Apt 411,Glen Waverley,59,VIC,6394558877,3106704842,dtheureroc@topsy.com,Dunkley,7640 Buhler Terrace
MR,878,Lucine,Gratiana,Allewell,Female,2000/02/13,9,PO Box 22180,Chadstone,11,WA,18,48,Apt 1391,Chadstone,372,NT,6893953871,1257554316,gallewellod@cnn.com,Mayo,5 Sunbrook Way
MR,879,Diann,Bernie,Storey,Female,1965/10/07,1,Room 1899,Chadstone,57,WA,90,27,6th Floor,Glen Waverley,649,NT,8405750403,3231388090,bstoreyoe@si.edu,New England,8579 Cottonwood Junction
MR,880,Liva,Deb,Crawshay,Female,1966/01/13,3,PO Box 77452,Chadstone,11,WA,85,61,PO Box 89897,Glen Waverley,457,WA,6581533119,6963025132,dcrawshayof@zdnet.com,Dobell,43 Sachs Place
MR,881,Jessica,Elizabeth,Ruckman,Female,1970/01/14,10,PO Box 93566,Chadstone,87,QLD,31,58,Room 26,Chadstone,10,ACT,7093528219,9647989695,eruckmanog@stumbleupon.com,Durack,7 Pearson Way
MISS,882,Vaughn,Teodoro,Jako,Male,2002/12/11,11,PO Box 79817,Chadstone,16,VIC,59,22,Room 453,Chadstone,151,NSW,2135513562,3347610696,tjakooh@freewebs.com,La Trobe,98708 Brentwood Hill
MR,883,Mahmoud,Danya,Dary,Non-binary,1968/03/11,6,18th Floor,Chadstone,57,TA,34,93,PO Box 71143,Chadstone,288,NSW,6679773241,6383137012,ddaryoi@printfriendly.com,Chisholm,030 Lighthouse Bay Drive
MR,884,Howie,Pryce,Cosgreave,Male,1997/08/19,4,Suite 7,Chadstone,39,NSW,35,78,Suite 98,Chadstone,852,NSW,9522371215,7712098613,pcosgreaveoj@bbb.org,Cook,47 Veith Parkway
MR,885,Dino,Packston,Dederick,Male,1967/08/15,12,15th Floor,Chadstone,51,VIC,88,66,PO Box 26847,Chadstone,121,SA,7543050058,5622719209,pdederickok@discuz.net,Kingston,618 Brentwood Center
MR,886,Barbaraanne,Ketty,Tapp,Female,1971/03/06,5,Room 1626,Chadstone,47,NT,26,93,Apt 545,Chadstone,275,NT,8408629743,9052735088,ktappol@chronoengine.com,Chisholm,03 Lighthouse Bay Drive
MR,887,Haily,Alonzo,Aindriu,Male,1988/04/07,2,Apt 1089,Chadstone,30,NT,7,2,15th Floor,Chadstone,21,QLD,5074776143,4354258511,aaindriuom@aol.com,Barton,887 Loomis Road
MR,888,Hamil,Garreth,Lorenc,Male,1987/07/20,3,Room 1335,Chadstone,36,TA,32,90,PO Box 7415,Chadstone,858,QLD,8723659835,1194147508,glorencon@ameblo.jp,Scullin,505 Reindahl Drive
MR,889,Eleonore,Mortie,Pallas,Bigender,1964/03/26,7,Apt 747,Chadstone,90,QLD,73,27,PO Box 19983,Glen Waverley,958,VIC,2939518023,1124727715,mpallasoo@samsung.com,Monash,23449 Stang Hill
MISS,890,Caria,Dorice,Crebo,Female,1961/11/09,3,Apt 524,Chadstone,3,NSW,18,88,Room 1497,Chadstone,961,TA,2783704098,4061680992,dcreboop@nymag.com,Rankin,89 Anderson Court
MR,891,Belinda,Dione,Vaughn,Female,1989/09/19,1,Room 1816,Chadstone,21,VIC,71,29,17th Floor,Chadstone,826,QLD,1088549837,4113386986,dvaughnoq@merriam-webster.com,Griffith,96 Lighthouse Bay Terrace
MISS,892,Tybie,Mitzi,Schruyers,Polygender,1989/05/15,9,PO Box 92695,Chadstone,5,TA,46,55,PO Box 59277,Glen Waverley,888,ACT,1752548325,1516993506,mschruyersor@howstuffworks.com,Melbourne,9758 Talisman Hill
MR,893,Guglielma,Jeniffer,Fynan,Female,1967/08/17,11,PO Box 33872,Chadstone,59,ACT,74,99,Suite 46,Glen Waverley,104,WA,4259254925,3597504387,jfynanos@360.cn,Oxley,033 Oak Avenue
MISS,894,Pembroke,Levey,Welfair,Male,1990/04/02,8,Suite 82,Chadstone,42,SA,5,11,Suite 47,Chadstone,645,TA,5721572329,8498728293,lwelfairot@cnn.com,Hotham,58143 Nelson Junction
MISS,895,Percy,Elden,Farlowe,Male,1970/04/15,7,Room 161,Chadstone,87,QLD,96,9,Suite 62,Chadstone,725,SA,6184196227,2139039609,efarloweou@bluehost.com,Gippsland,81015 Anthes Avenue
MR,896,Philly,Janot,Gouck,Female,1992/10/12,1,Suite 37,Chadstone,16,NT,3,79,PO Box 60046,Chadstone,959,SA,3804626158,1462309865,jgouckov@dropbox.com,Bruce,20028 Grayhawk Center
MR,897,Franz,Christie,Dolphin,Male,1973/08/14,3,Room 475,Chadstone,54,QLD,65,4,Room 1942,Glen Waverley,349,VIC,5929013304,6717714641,cdolphinow@spiegel.de,Holt,5249 Ramsey Hill
MISS,898,Hulda,Guendolen,Tolomio,Female,2002/01/24,10,PO Box 23235,Chadstone,74,NSW,31,81,18th Floor,Chadstone,439,NT,3832644301,6986384767,gtolomioox@sitemeter.com,Bruce,87 Oriole Trail
MR,899,Terrye,Josepha,Boobier,Bigender,1961/12/08,2,Room 482,Chadstone,23,SA,39,59,Apt 658,Glen Waverley,286,ACT,8788308601,9626080324,jboobieroy@flavors.me,Cook,6 Oakridge Point
MISS,900,Elvira,Christean,Tebbe,Female,1962/02/23,9,Apt 1391,Chadstone,27,NSW,71,48,2nd Floor,Chadstone,82,WA,6803920439,8961288201,ctebbeoz@devhub.com,Groom,65 American Ash Pass
MR,901,Osbourn,Currey,Praton,Male,1965/10/13,11,PO Box 10954,Chadstone,24,TA,42,15,Suite 12,Chadstone,710,VIC,6813551393,8774968489,cpratonp0@dot.gov,North Sydney,63583 Old Shore Lane
MR,902,Donica,Clemmie,Mustarde,Female,1986/03/11,10,Suite 37,Chadstone,51,TA,39,36,Suite 22,Chadstone,515,QLD,5049005394,3113932481,cmustardep1@spiegel.de,Aston,2924 Ramsey Road
MISS,903,Gregory,Quill,Sobieski,Male,1967/09/10,7,Suite 17,Chadstone,17,NSW,40,57,Suite 38,Chadstone,941,SA,6197868043,6688337728,qsobieskip2@hatena.ne.jp,Richmond,99 Hovde Road
MISS,904,Brody,Fitz,Groom,Male,1963/08/24,3,2nd Floor,Chadstone,8,QLD,66,92,PO Box 85579,Chadstone,655,QLD,9798801522,7708203480,fgroomp3@4shared.com,Dawson,2 Reindahl Court
MISS,905,Eleni,Tine,Gates,Female,1981/01/09,4,PO Box 38721,Chadstone,62,TA,70,54,Suite 21,Glen Waverley,788,SA,3243256584,8899511903,tgatesp4@hugedomains.com,Holt,967 Anhalt Place
MR,906,Lianne,Maynord,Tunaclift,Non-binary,1966/11/27,8,Apt 880,Chadstone,56,QLD,21,87,20th Floor,Chadstone,208,NT,6834173611,1895283979,mtunacliftp5@vistaprint.com,Farrer,1226 Ohio Hill
MR,907,Ellary,Shannan,Heibel,Male,1964/09/18,9,Room 1666,Chadstone,27,VIC,70,76,Suite 38,Glen Waverley,165,SA,4303995618,1498063580,sheibelp6@pinterest.com,Cooper,71 Autumn Leaf Hill
MR,908,Alvy,Aguistin,Crowther,Male,1989/02/25,12,Suite 66,Chadstone,41,WA,28,30,PO Box 80179,Glen Waverley,637,ACT,1055213178,4513376436,acrowtherp7@blogger.com,Bass,69990 Rieder Pass
MISS,909,Jeremias,Geri,Shields,Non-binary,2001/06/23,2,Suite 42,Chadstone,42,WA,3,6,Suite 21,Chadstone,127,TA,4227018026,7729416286,gshieldsp8@samsung.com,Chisholm,26 Merrick Trail
MISS,910,Shep,Anders,Basey,Male,1996/11/20,12,Room 593,Chadstone,21,QLD,12,94,Apt 280,Glen Waverley,35,QLD,6754285977,9718155984,abaseyp9@wufoo.com,Casey,1 Meadow Vale Avenue
MISS,911,Rhett,Brion,Maynard,Male,2003/08/29,1,2nd Floor,Chadstone,10,NT,72,18,Room 486,Chadstone,416,NT,7739226212,7788909692,bmaynardpa@cnn.com,Bruce,5 Nancy Junction
MR,912,Hakeem,Duff,Linney,Male,1964/08/06,6,14th Floor,Chadstone,6,SA,60,95,18th Floor,Glen Waverley,715,TA,1767516338,3996679273,dlinneypb@taobao.com,Clark,861 Milwaukee Trail
MR,913,Stirling,Laurice,Mawne,Bigender,2005/04/06,10,2nd Floor,Chadstone,14,VIC,24,4,11th Floor,Glen Waverley,891,VIC,9668011759,8225124657,lmawnepc@toplist.cz,Newcastle,7 Glacier Hill Circle
MR,914,Mozelle,Krissie,Klimpt,Female,1974/09/23,6,Room 1107,Chadstone,9,SA,41,82,14th Floor,Chadstone,343,ACT,7276472660,1672585548,kklimptpd@phoca.cz,Clark,376 Aberg Avenue
MR,915,Kaylyn,Harmonie,Oddie,Female,1961/06/14,10,Apt 1419,Chadstone,57,NT,86,91,Apt 592,Chadstone,718,VIC,6318522894,6282330614,hoddiepe@fc2.com,Farrer,23 Eastlawn Terrace
MR,916,Sylvester,Ange,Langland,Male,1982/01/04,2,Apt 1494,Chadstone,74,QLD,81,33,Suite 51,Chadstone,416,TA,4352943703,2718642769,alanglandpf@jiathis.com,Spence,171 Northwestern Alley
MISS,917,Hayes,Kevin,Skones,Male,1992/12/25,12,10th Floor,Chadstone,43,WA,64,3,PO Box 36511,Chadstone,108,QLD,3225715712,2529646727,kskonespg@fastcompany.com,Durack,504 Wayridge Plaza
MR,918,Angil,Jean,Couvet,Female,1961/09/11,5,Room 480,Chadstone,56,SA,11,57,Apt 1206,Chadstone,633,WA,2846084438,9901409477,jcouvetph@discovery.com,Eden-Monaro,5165 Main Road
MR,919,Lil,Kriste,Johansen,Female,2001/05/28,9,10th Floor,Chadstone,63,QLD,79,38,Suite 65,Glen Waverley,41,WA,2811809574,7856990567,kjohansenpi@zdnet.com,Bonner,77 Fair Oaks Lane
MR,920,Ulises,Riley,MacCart,Male,1998/11/23,6,Apt 1134,Chadstone,82,WA,34,78,Room 1361,Glen Waverley,411,SA,4248610618,5652474831,rmaccartpj@squarespace.com,Tangney,795 Carey Junction
MISS,921,Ira,Lenci,Bruyns,Male,1991/04/02,2,PO Box 65487,Chadstone,8,ACT,63,1,Room 1048,Chadstone,203,NT,1484960423,6044357985,lbruynspk@quantcast.com,Lilley,282 John Wall Point
MISS,922,Milka,Sarina,Wraxall,Genderfluid,2000/07/13,11,PO Box 13193,Chadstone,14,NSW,97,97,PO Box 23063,Glen Waverley,624,VIC,7859323004,7895426057,swraxallpl@springer.com,Eden-Monaro,79 Meadow Vale Park
MISS,923,Talbert,Tremaine,Purkins,Male,2004/12/09,4,20th Floor,Chadstone,53,SA,22,33,10th Floor,Chadstone,63,QLD,4276951066,9305359058,tpurkinspm@sogou.com,Forrest,235 Claremont Alley
MR,924,Jada,Anny,Perceval,Female,1969/03/27,1,5th Floor,Chadstone,8,WA,49,39,PO Box 10667,Glen Waverley,792,NT,1898677514,4399326593,apercevalpn@house.gov,Moncrieff,880 Scoville Circle
MISS,925,Igor,Bartholomew,Oliphant,Male,1995/11/12,4,PO Box 40344,Chadstone,28,WA,65,31,Apt 74,Chadstone,846,QLD,8625814937,2057089697,boliphantpo@wiley.com,Cook,96 Cambridge Terrace
