title,voterID,firstName,middleName,lastName,gender,dateOfBirth,residentUnitNumber,residentStreetNumber,residentSuburb,residentPostCode,residentState ,postalUnitNumber,postalStreetNumber,postalStreetName ,postalSuburb,postalPostCode,postalState,daytimePhone ,mobile,emailAddress,divisionName
MR,866,Benedicta,Marylinda,Josipovic,Female,30/10/1965,9,Apt 573,Chadstone,17,SA,21,15,Suite 38,Chadstone,240,ACT,4745283325,6636344218,mjosipovico1@usa.gov,Aston
MISS,867,Gawain,Ruperto,Stanier,Male,2/07/1980,6,PO Box 17448,Chadstone,76,NSW,11,98,15th Floor,Glen Waverley,801,WA,8853605717,2067682567,rstaniero2@so-net.ne.jp,Shortland
MISS,868,Darryl,Mattie,Colville,Female,9/09/1976,5,PO Box 83494,Chadstone,6,QLD,65,55,PO Box 92521,Chadstone,832,WA,7357314785,8644843681,mcolvilleo3@accuweather.com,Hunter
MISS,869,Bourke,Gerome,Pettersen,Male,28/10/1998,1,19th Floor,Chadstone,93,ACT,12,28,Apt 761,Chadstone,277,NT,2209460696,8353037642,gpetterseno4@rambler.ru,Clark
MISS,870,Dari,Kary,Thornewell,Female,7/07/1992,1,Room 664,Chadstone,40,NT,10,53,Apt 1474,Glen Waverley,164,VIC,1745758455,2297233167,kthornewello5@msu.edu,Cowan
MR,871,Daron,Shaw,Stott,Male,27/08/1991,3,PO Box 61247,Chadstone,86,QLD,47,82,Apt 969,Glen Waverley,531,TA,5522500140,2999852588,sstotto6@ovh.net,Griffith
MISS,872,Bette,Elna,Scadden,Female,20/10/2002,1,18th Floor,Chadstone,17,WA,47,24,14th Floor,Chadstone,727,QLD,2449529098,9565178492,escaddeno7@about.com,Canning
MR,873,Irene,Andie,Freezer,Female,8/12/2000,8,Apt 1238,Chadstone,83,NT,25,92,Suite 2,Chadstone,376,QLD,6865730155,7245040825,afreezero8@sourceforge.net,Newcastle
MISS,874,Oberon,Norby,Bernardos,Male,28/08/1981,5,Room 182,Chadstone,35,TA,23,10,Room 261,Chadstone,659,ACT,1448222002,7182166371,nbernardoso9@cocolog-nifty.com,Fremantle
MR,875,Berky,Jud,Boord,Male,16/06/1968,3,Apt 1846,Chadstone,87,WA,4,16,4th Floor,Chadstone,973,WA,1184183024,1945044966,jboordoa@ftc.gov,Greenway
MISS,876,Jedd,Rodd,Delieu,Male,5/06/1990,5,Room 84,Chadstone,20,SA,40,51,Suite 78,Chadstone,617,QLD,2809665281,6921910372,rdelieuob@odnoklassniki.ru,Hume
MISS,877,Lizbeth,Royall,McGriele,Bigender,19/01/1970,11,PO Box 62782,Chadstone,37,SA,86,13,10th Floor,Chadstone,58,NT,1558485451,5886295397,rmcgrieleoc@pinterest.com,Richmond
MR,878,Peirce,Reynolds,Finder,Male,11/09/2002,2,Apt 1379,Chadstone,1,VIC,15,100,Room 791,Glen Waverley,429,VIC,7974941070,6241207393,rfinderod@list-manage.com,Hunter
MR,879,Anestassia,Tiena,Robottham,Female,20/11/1976,7,Room 138,Chadstone,28,NT,37,82,Apt 1450,Glen Waverley,975,TA,1719887381,5735934710,trobotthamoe@cpanel.net,Corio
MR,880,Xymenes,Mord,Skirlin,Male,10/09/1975,1,Room 507,Chadstone,54,QLD,45,4,Room 91,Glen Waverley,94,SA,5787008830,1715663654,mskirlinof@ning.com,Leichhardt
MR,881,Shantee,Dahlia,Karppi,Female,16/06/1992,4,4th Floor,Chadstone,66,SA,74,60,Apt 1792,Chadstone,508,ACT,6443234089,6315774330,dkarppiog@latimes.com,Kooyong
MR,882,Lem,Rocky,Youles,Male,4/06/1971,1,Suite 1,Chadstone,68,ACT,42,93,PO Box 25498,Chadstone,253,QLD,6482202665,2651462613,ryoulesoh@plala.or.jp,La Trobe
MR,883,Berthe,Dorry,Pugh,Female,11/09/1999,10,Apt 1076,Chadstone,11,NT,41,15,Suite 3,Chadstone,365,VIC,5692721016,3424023461,dpughoi@w3.org,Swan
MR,884,Howard,Buddy,Caustick,Male,18/10/1982,2,Room 742,Chadstone,68,SA,89,93,Apt 647,Glen Waverley,181,WA,1152267232,4629934489,bcaustickoj@sohu.com,Moreton
MISS,885,Van,Elfreda,Westphalen,Genderqueer,29/03/1989,10,Apt 310,Chadstone,7,NSW,38,76,Suite 28,Chadstone,47,VIC,6283440497,2143417930,ewestphalenok@123-reg.co.uk,Sydney
MISS,886,Simon,Laney,Gainor,Male,27/10/1969,11,Room 278,Chadstone,69,WA,37,35,Apt 393,Chadstone,432,VIC,1813894169,9582441035,lgainorol@ebay.com,Spence
MR,887,Harrie,Mona,Fishe,Female,6/03/1987,12,11th Floor,Chadstone,13,TA,74,48,Suite 45,Chadstone,469,WA,4601707491,1756224768,mfisheom@feedburner.com,Hughes
MR,888,Boyd,Rudolph,Madeley,Male,29/01/1973,1,Suite 47,Chadstone,85,TA,48,61,Suite 23,Chadstone,150,ACT,8125376114,1104259067,rmadeleyon@vimeo.com,Maribyrnong
MR,889,Myrah,Andra,Munday,Female,6/01/1969,11,Suite 9,Chadstone,67,SA,86,86,Room 1935,Chadstone,407,SA,4794420530,9501476122,amundayoo@pbs.org,Hughes
MISS,890,Cacilie,Lanae,Bauld,Female,16/07/1986,12,8th Floor,Chadstone,44,TA,32,27,Room 1958,Glen Waverley,669,SA,1158880722,6471432059,lbauldop@ed.gov,Wills
MR,891,Roley,Riobard,Digwood,Male,22/12/1976,9,Room 1333,Chadstone,7,TA,88,100,Apt 702,Chadstone,380,NSW,6134129723,9862717726,rdigwoodoq@java.com,Pearce
MR,892,Aldin,Chucho,Dilland,Male,29/02/1996,6,Apt 388,Chadstone,27,VIC,60,90,PO Box 29684,Chadstone,474,NSW,5326402291,8216214056,cdillandor@twitpic.com,Kooyong
MR,893,Marcos,Ody,Jellis,Bigender,27/10/1985,12,PO Box 8458,Chadstone,80,QLD,6,57,Suite 43,Glen Waverley,589,NT,3564033267,6927199909,ojellisos@fda.gov,Macnamara
MISS,894,Binky,Ethelbert,Wasteney,Male,17/11/1985,12,2nd Floor,Chadstone,69,QLD,52,90,Room 1170,Chadstone,95,NSW,8134270215,6351870146,ewasteneyot@usa.gov,Cooper
MISS,895,Annamaria,Britt,Bohan,Genderfluid,22/08/1981,5,Room 57,Chadstone,3,QLD,6,59,Apt 73,Chadstone,614,VIC,8384409898,9768127211,bbohanou@nsw.gov.au,Wide Bay
MISS,896,Wash,Gawen,Exeter,Bigender,8/06/1980,7,14th Floor,Chadstone,45,TA,39,81,PO Box 59508,Chadstone,849,TA,7565287511,8212496548,gexeterov@google.pl,Parkes
MISS,897,Carree,Barn,Jaegar,Bigender,7/02/2004,12,10th Floor,Chadstone,26,VIC,29,11,Suite 61,Chadstone,215,SA,3202389011,4663707531,bjaegarow@fastcompany.com,Wentworth
MISS,898,Rube,Cos,Pippard,Male,29/01/1978,4,13th Floor,Chadstone,76,ACT,49,68,Apt 592,Chadstone,906,ACT,3361322826,2023684432,cpippardox@latimes.com,La Trobe
MISS,899,Gardy,Roman,Harroll,Male,8/11/1989,9,Apt 31,Chadstone,62,NSW,3,91,6th Floor,Chadstone,610,NT,5346959936,6526216108,rharrolloy@csmonitor.com,Hasluck
MR,900,Koressa,Marcellina,Snare,Female,28/10/1963,4,PO Box 42008,Chadstone,69,SA,13,3,Apt 38,Glen Waverley,749,TA,6295563324,1801947312,msnareoz@goodreads.com,Kingston
MISS,901,Winifield,Munroe,Berston,Male,14/02/1992,8,Suite 86,Chadstone,2,QLD,34,18,Apt 16,Glen Waverley,815,VIC,3362553349,7008524303,mberstonp0@businessweek.com,Lyons
MISS,902,Ernaline,Keely,Parminter,Female,29/09/1966,11,Room 788,Chadstone,12,WA,66,66,Room 601,Glen Waverley,220,NSW,7778482072,6956280919,kparminterp1@pbs.org,Kooyong
MISS,903,Donella,Agace,Bettenson,Polygender,19/09/2004,2,12th Floor,Chadstone,77,NSW,40,48,Room 642,Chadstone,819,ACT,3015091602,3319342673,abettensonp2@unc.edu,Brand
MR,904,Arley,Payton,Feary,Male,21/01/1978,12,Suite 70,Chadstone,50,SA,29,20,Room 1111,Chadstone,609,NSW,4066593499,2881976981,pfearyp3@mlb.com,Holt
MISS,905,Gardner,Jerry,Matteoni,Male,6/04/2002,12,Suite 70,Chadstone,49,NSW,60,87,17th Floor,Glen Waverley,439,QLD,1014070251,7146801362,jmatteonip4@people.com.cn,Hasluck
MISS,906,Anatollo,Addie,Areles,Male,7/05/1994,10,Suite 14,Chadstone,7,VIC,33,73,Suite 60,Glen Waverley,361,TA,4423934112,4664016287,aarelesp5@infoseek.co.jp,Lilley
MISS,907,Zacharia,Glyn,Pocke,Male,30/08/1961,6,Suite 28,Chadstone,22,TA,25,47,Room 1436,Chadstone,430,TA,9728154801,7862776862,gpockep6@odnoklassniki.ru,Moncrieff
MISS,908,Cherry,Ronnie,Fluger,Female,6/06/1999,11,Suite 80,Chadstone,83,ACT,18,100,Apt 180,Glen Waverley,509,ACT,7946522305,3472187067,rflugerp7@princeton.edu,Bruce
MR,909,Antonin,Clayson,Vowels,Male,16/08/1978,12,19th Floor,Chadstone,4,TA,22,95,Suite 87,Glen Waverley,131,NT,8074589841,5025103899,cvowelsp8@foxnews.com,Spence
MR,910,Willi,Frank,Baudain,Male,29/05/1984,2,Room 1519,Chadstone,57,ACT,34,40,Room 1166,Glen Waverley,680,VIC,5754994069,1614294323,fbaudainp9@archive.org,Page
MISS,911,Gris,Royce,Kalinsky,Male,29/10/2003,7,Suite 39,Chadstone,54,SA,28,31,Suite 4,Glen Waverley,936,ACT,4302545032,4335185461,rkalinskypa@mapy.cz,Herbert
MISS,912,Miles,Neel,Ismay,Male,24/11/1994,4,Suite 68,Chadstone,90,TA,81,95,Suite 76,Glen Waverley,333,TA,2269293366,1248142580,nismaypb@tmall.com,Mitchell
MR,913,Sergei,Micheil,Sustins,Male,15/09/1965,8,2nd Floor,Chadstone,68,WA,48,36,5th Floor,Glen Waverley,395,WA,6094076726,8324746398,msustinspc@cisco.com,Bonner
MISS,914,Boy,Ave,Bizzey,Male,19/06/2005,7,15th Floor,Chadstone,21,TA,61,91,Room 41,Chadstone,968,ACT,6057322037,8125083882,abizzeypd@flavors.me,Mackellar
MISS,915,Stormi,Alejandrina,McFetrich,Female,17/08/1975,10,Room 307,Chadstone,44,NSW,36,88,Apt 1757,Chadstone,477,TA,7222722045,8069221284,amcfetrichpe@auda.org.au,Boothby
MR,916,Tamera,Vinny,Chetwin,Female,17/07/1980,7,Suite 87,Chadstone,61,ACT,90,93,PO Box 27843,Chadstone,305,VIC,7846860176,7893188157,vchetwinpf@freewebs.com,Cowper Cunningham
MR,917,Alvinia,Tatiania,Tosspell,Female,26/06/1988,7,5th Floor,Chadstone,30,WA,15,69,Suite 44,Chadstone,956,TA,2482727551,7011305749,ttosspellpg@springer.com,Whitlam
MISS,918,Bennett,Colman,McParlin,Male,22/01/1979,2,Suite 10,Chadstone,73,SA,87,64,Suite 75,Chadstone,507,NSW,7522999331,5788100268,cmcparlinph@census.gov,Fraser
MISS,919,Zea,Koral,Musico,Female,20/04/1986,5,Room 1008,Chadstone,14,NT,82,72,Room 1836,Chadstone,26,QLD,9367129417,2886278477,kmusicopi@naver.com,Bonner
MR,920,Joellen,Crin,Theaker,Female,8/12/1990,4,Suite 61,Chadstone,81,VIC,26,84,4th Floor,Glen Waverley,950,WA,5708286576,6985137398,ctheakerpj@gmpg.org,Barker
MISS,921,Maynard,Giff,Gullen,Male,17/04/1980,1,Suite 38,Chadstone,28,TA,3,53,Apt 1700,Glen Waverley,93,QLD,7065235678,9193222591,ggullenpk@com.com,Nicholls
MR,922,Noni,Margie,Whacket,Female,9/03/1997,4,Apt 1017,Chadstone,34,WA,86,87,Suite 39,Glen Waverley,405,ACT,5895876082,6609320712,mwhacketpl@ask.com,Hume
MISS,923,Thorvald,Seth,Madison,Male,29/06/1979,4,Suite 86,Chadstone,73,SA,37,11,Suite 75,Glen Waverley,763,WA,5101256688,7782358730,smadisonpm@yellowbook.com,Mallee
MR,924,Neall,Mozes,Solomonides,Male,13/03/1990,12,15th Floor,Chadstone,33,TA,47,6,Suite 83,Chadstone,81,NSW,2852019425,9518071267,msolomonidespn@jalbum.net,Mallee
MISS,925,Sidonnie,Lavinia,Orsay,Female,3/01/1971,4,Suite 86,Chadstone,22,QLD,56,70,Apt 1864,Chadstone,687,VIC,6672985874,5328525986,lorsaypo@linkedin.com,Isaacs
